VentaId,Fecha,Folio,ClienteId,NombreCliente,Telefono,Domicilio,ProductoId,SKU,DescripcionProducto,Cantidad,ValorUnitario,Importe,TotalVenta
175,2025-01-21,1175,24,Cliente 24,5591571839,"Calle 151 #59, Ciudad Monterrey",6,PROD-006,USB 64GB,1,868.91,868.91,6919.9
175,2025-01-21,1175,24,Cliente 24,5591571839,"Calle 151 #59, Ciudad Monterrey",7,PROD-007,Teclado mecánico,2,559.57,1119.14,8039.04
176,2025-02-08,1176,36,Cliente 36,5560828326,"Calle 194 #383, Ciudad CDMX",2,PROD-002,Disco Duro 1TB,4,116.11,464.44,464.44
176,2025-02-08,1176,36,Cliente 36,5560828326,"Calle 194 #383, Ciudad CDMX",20,PROD-020,Cámara Web HD,1,1316.65,1316.65,1781.09
177,2025-06-27,1177,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",9,PROD-009,Auriculares Bluetooth,2,352.02,704.04,704.04
177,2025-06-27,1177,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",5,PROD-005,Tablet Samsung,3,1366.69,4100.07,4804.11
177,2025-06-27,1177,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",5,PROD-005,Tablet Samsung,5,1366.69,6833.45,11637.56
177,2025-06-27,1177,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",2,PROD-002,Disco Duro 1TB,5,116.11,580.55,12218.11
177,2025-06-27,1177,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",13,PROD-013,"Monitor 24""",4,943.39,3773.56,15991.67
177,2025-06-27,1177,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",2,PROD-002,Disco Duro 1TB,3,116.11,348.33,16340.0
178,2025-08-18,1178,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",11,PROD-011,Tablet Samsung,5,1391.98,6959.9,6959.9
178,2025-08-18,1178,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",1,PROD-001,Mouse inalámbrico,4,1325.32,5301.28,12261.18
178,2025-08-18,1178,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",13,PROD-013,"Monitor 24""",2,943.39,1886.78,14147.96
178,2025-08-18,1178,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",19,PROD-019,Teclado mecánico,3,126.92,380.76,14528.72
178,2025-08-18,1178,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",15,PROD-015,"Laptop HP 15""",1,277.79,277.79,14806.51
179,2025-04-14,1179,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",5,PROD-005,Tablet Samsung,4,1366.69,5466.76,5466.76
179,2025-04-14,1179,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",2,PROD-002,Disco Duro 1TB,5,116.11,580.55,6047.31
179,2025-04-14,1179,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",20,PROD-020,Cámara Web HD,2,1316.65,2633.3,8680.61
180,2025-02-04,1180,16,Cliente 16,5592630885,"Calle 195 #916, Ciudad Querétaro",1,PROD-001,Mouse inalámbrico,5,1325.32,6626.6,6626.6
180,2025-02-04,1180,16,Cliente 16,5592630885,"Calle 195 #916, Ciudad Querétaro",11,PROD-011,Tablet Samsung,1,1391.98,1391.98,8018.58
180,2025-02-04,1180,16,Cliente 16,5592630885,"Calle 195 #916, Ciudad Querétaro",15,PROD-015,"Laptop HP 15""",4,277.79,1111.16,9129.74
180,2025-02-04,1180,16,Cliente 16,5592630885,"Calle 195 #916, Ciudad Querétaro",6,PROD-006,USB 64GB,3,868.91,2606.73,11736.47
180,2025-02-04,1180,16,Cliente 16,5592630885,"Calle 195 #916, Ciudad Querétaro",17,PROD-017,USB 64GB,2,377.22,754.44,12490.91
180,2025-02-04,1180,16,Cliente 16,5592630885,"Calle 195 #916, Ciudad Querétaro",1,PROD-001,Mouse inalámbrico,1,1325.32,1325.32,13816.23
181,2025-05-23,1181,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",9,PROD-009,Auriculares Bluetooth,1,352.02,352.02,352.02
181,2025-05-23,1181,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",8,PROD-008,Auriculares Bluetooth,5,669.08,3345.4,3697.42
181,2025-05-23,1181,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",15,PROD-015,"Laptop HP 15""",1,277.79,277.79,3975.21
181,2025-05-23,1181,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",20,PROD-020,Cámara Web HD,5,1316.65,6583.25,10558.46
181,2025-05-23,1181,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",13,PROD-013,"Monitor 24""",2,943.39,1886.78,12445.24
182,2025-07-24,1182,8,Cliente 8,5595155865,"Calle 15 #781, Ciudad Querétaro",8,PROD-008,Auriculares Bluetooth,4,669.08,2676.32,2676.32
182,2025-07-24,1182,8,Cliente 8,5595155865,"Calle 15 #781, Ciudad Querétaro",3,PROD-003,USB 64GB,1,484.52,484.52,3160.84
182,2025-07-24,1182,8,Cliente 8,5595155865,"Calle 15 #781, Ciudad Querétaro",2,PROD-002,Disco Duro 1TB,1,116.11,116.11,3276.95
183,2025-08-03,1183,46,Cliente 46,5554414304,"Calle 101 #383, Ciudad Monterrey",14,PROD-014,"Laptop HP 15""",5,189.08,945.4,945.4
183,2025-08-03,1183,46,Cliente 46,5554414304,"Calle 101 #383, Ciudad Monterrey",14,PROD-014,"Laptop HP 15""",5,189.08,945.4,1890.8
183,2025-08-03,1183,46,Cliente 46,5554414304,"Calle 101 #383, Ciudad Monterrey",15,PROD-015,"Laptop HP 15""",2,277.79,555.58,2446.38
183,2025-08-03,1183,46,Cliente 46,5554414304,"Calle 101 #383, Ciudad Monterrey",17,PROD-017,USB 64GB,4,377.22,1508.88,3955.26
184,2025-01-17,1184,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",9,PROD-009,Auriculares Bluetooth,3,352.02,1056.06,1056.06
184,2025-01-17,1184,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",18,PROD-018,USB 64GB,4,324.14,1296.56,2352.62
184,2025-01-17,1184,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",10,PROD-010,Mouse inalámbrico,3,1025.44,3076.32,5428.94
184,2025-01-17,1184,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",16,PROD-016,Mouse inalámbrico,4,1016.59,4066.36,9495.3
185,2025-09-05,1185,16,Cliente 16,5592630885,"Calle 195 #916, Ciudad Querétaro",3,PROD-003,USB 64GB,1,484.52,484.52,484.52
185,2025-09-05,1185,16,Cliente 16,5592630885,"Calle 195 #916, Ciudad Querétaro",17,PROD-017,USB 64GB,2,377.22,754.44,1238.96
185,2025-09-05,1185,16,Cliente 16,5592630885,"Calle 195 #916, Ciudad Querétaro",14,PROD-014,"Laptop HP 15""",1,189.08,189.08,1428.04
185,2025-09-05,1185,16,Cliente 16,5592630885,"Calle 195 #916, Ciudad Querétaro",14,PROD-014,"Laptop HP 15""",4,189.08,756.32,2184.36
185,2025-09-05,1185,16,Cliente 16,5592630885,"Calle 195 #916, Ciudad Querétaro",3,PROD-003,USB 64GB,2,484.52,969.04,3153.4
185,2025-09-05,1185,16,Cliente 16,5592630885,"Calle 195 #916, Ciudad Querétaro",4,PROD-004,Tablet Samsung,1,1299.88,1299.88,4453.28
186,2025-08-01,1186,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",19,PROD-019,Teclado mecánico,2,126.92,253.84,253.84
186,2025-08-01,1186,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",9,PROD-009,Auriculares Bluetooth,2,352.02,704.04,957.88
186,2025-08-01,1186,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",12,PROD-012,Impresora Epson,5,1025.26,5126.3,6084.18
186,2025-08-01,1186,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",2,PROD-002,Disco Duro 1TB,1,116.11,116.11,6200.29
186,2025-08-01,1186,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",12,PROD-012,Impresora Epson,1,1025.26,1025.26,7225.55
187,2025-02-15,1187,3,Cliente 3,5558309960,"Calle 193 #406, Ciudad Querétaro",14,PROD-014,"Laptop HP 15""",5,189.08,945.4,945.4
187,2025-02-15,1187,3,Cliente 3,5558309960,"Calle 193 #406, Ciudad Querétaro",6,PROD-006,USB 64GB,3,868.91,2606.73,3552.13
187,2025-02-15,1187,3,Cliente 3,5558309960,"Calle 193 #406, Ciudad Querétaro",19,PROD-019,Teclado mecánico,3,126.92,380.76,3932.89
187,2025-02-15,1187,3,Cliente 3,5558309960,"Calle 193 #406, Ciudad Querétaro",4,PROD-004,Tablet Samsung,3,1299.88,3899.64,7832.53
187,2025-02-15,1187,3,Cliente 3,5558309960,"Calle 193 #406, Ciudad Querétaro",19,PROD-019,Teclado mecánico,3,126.92,380.76,8213.29
187,2025-02-15,1187,3,Cliente 3,5558309960,"Calle 193 #406, Ciudad Querétaro",10,PROD-010,Mouse inalámbrico,4,1025.44,4101.76,12315.05
188,2025-05-31,1188,4,Cliente 4,5571902507,"Calle 64 #304, Ciudad Querétaro",8,PROD-008,Auriculares Bluetooth,3,669.08,2007.24,2007.24
188,2025-05-31,1188,4,Cliente 4,5571902507,"Calle 64 #304, Ciudad Querétaro",8,PROD-008,Auriculares Bluetooth,1,669.08,669.08,2676.32
188,2025-05-31,1188,4,Cliente 4,5571902507,"Calle 64 #304, Ciudad Querétaro",7,PROD-007,Teclado mecánico,5,559.57,2797.85,5474.17
189,2025-10-22,1189,36,Cliente 36,5560828326,"Calle 194 #383, Ciudad CDMX",12,PROD-012,Impresora Epson,1,1025.26,1025.26,1025.26
189,2025-10-22,1189,36,Cliente 36,5560828326,"Calle 194 #383, Ciudad CDMX",3,PROD-003,USB 64GB,4,484.52,1938.08,2963.34
190,2025-10-21,1190,12,Cliente 12,5530153674,"Calle 192 #80, Ciudad CDMX",9,PROD-009,Auriculares Bluetooth,4,352.02,1408.08,1408.08
190,2025-10-21,1190,12,Cliente 12,5530153674,"Calle 192 #80, Ciudad CDMX",19,PROD-019,Teclado mecánico,2,126.92,253.84,1661.92
190,2025-10-21,1190,12,Cliente 12,5530153674,"Calle 192 #80, Ciudad CDMX",11,PROD-011,Tablet Samsung,5,1391.98,6959.9,8621.82
190,2025-10-21,1190,12,Cliente 12,5530153674,"Calle 192 #80, Ciudad CDMX",5,PROD-005,Tablet Samsung,2,1366.69,2733.38,11355.2
191,2025-01-16,1191,14,Cliente 14,5513484660,"Calle 190 #955, Ciudad Puebla",11,PROD-011,Tablet Samsung,3,1391.98,4175.94,4175.94
191,2025-01-16,1191,14,Cliente 14,5513484660,"Calle 190 #955, Ciudad Puebla",20,PROD-020,Cámara Web HD,2,1316.65,2633.3,6809.24
191,2025-01-16,1191,14,Cliente 14,5513484660,"Calle 190 #955, Ciudad Puebla",3,PROD-003,USB 64GB,2,484.52,969.04,7778.28
191,2025-01-16,1191,14,Cliente 14,5513484660,"Calle 190 #955, Ciudad Puebla",6,PROD-006,USB 64GB,2,868.91,1737.82,9516.1
191,2025-01-16,1191,14,Cliente 14,5513484660,"Calle 190 #955, Ciudad Puebla",10,PROD-010,Mouse inalámbrico,1,1025.44,1025.44,10541.54
191,2025-01-16,1191,14,Cliente 14,5513484660,"Calle 190 #955, Ciudad Puebla",3,PROD-003,USB 64GB,5,484.52,2422.6,12964.14
192,2025-10-09,1192,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",2,PROD-002,Disco Duro 1TB,1,116.11,116.11,116.11
192,2025-10-09,1192,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",13,PROD-013,"Monitor 24""",3,943.39,2830.17,2946.28
192,2025-10-09,1192,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",13,PROD-013,"Monitor 24""",1,943.39,943.39,3889.67
192,2025-10-09,1192,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",19,PROD-019,Teclado mecánico,5,126.92,634.6,4524.27
193,2025-08-20,1193,34,Cliente 34,5561268076,"Calle 64 #149, Ciudad Monterrey",2,PROD-002,Disco Duro 1TB,4,116.11,464.44,464.44
193,2025-08-20,1193,34,Cliente 34,5561268076,"Calle 64 #149, Ciudad Monterrey",18,PROD-018,USB 64GB,4,324.14,1296.56,1761.0
193,2025-08-20,1193,34,Cliente 34,5561268076,"Calle 64 #149, Ciudad Monterrey",2,PROD-002,Disco Duro 1TB,2,116.11,232.22,1993.22
193,2025-08-20,1193,34,Cliente 34,5561268076,"Calle 64 #149, Ciudad Monterrey",17,PROD-017,USB 64GB,3,377.22,1131.66,3124.88
194,2025-04-28,1194,30,Cliente 30,5532572111,"Calle 192 #53, Ciudad Querétaro",12,PROD-012,Impresora Epson,2,1025.26,2050.52,2050.52
194,2025-04-28,1194,30,Cliente 30,5532572111,"Calle 192 #53, Ciudad Querétaro",19,PROD-019,Teclado mecánico,3,126.92,380.76,2431.28
194,2025-04-28,1194,30,Cliente 30,5532572111,"Calle 192 #53, Ciudad Querétaro",10,PROD-010,Mouse inalámbrico,2,1025.44,2050.88,4482.16
195,2025-02-22,1195,44,Cliente 44,5519671877,"Calle 114 #733, Ciudad Puebla",2,PROD-002,Disco Duro 1TB,5,116.11,580.55,580.55
195,2025-02-22,1195,44,Cliente 44,5519671877,"Calle 114 #733, Ciudad Puebla",20,PROD-020,Cámara Web HD,2,1316.65,2633.3,3213.85
196,2025-03-13,1196,23,Cliente 23,5572298451,"Calle 57 #426, Ciudad Guadalajara",5,PROD-005,Tablet Samsung,5,1366.69,6833.45,6833.45
196,2025-03-13,1196,23,Cliente 23,5572298451,"Calle 57 #426, Ciudad Guadalajara",15,PROD-015,"Laptop HP 15""",5,277.79,1388.95,8222.4
196,2025-03-13,1196,23,Cliente 23,5572298451,"Calle 57 #426, Ciudad Guadalajara",9,PROD-009,Auriculares Bluetooth,5,352.02,1760.1,9982.5
197,2025-10-24,1197,14,Cliente 14,5513484660,"Calle 190 #955, Ciudad Puebla",14,PROD-014,"Laptop HP 15""",1,189.08,189.08,189.08
197,2025-10-24,1197,14,Cliente 14,5513484660,"Calle 190 #955, Ciudad Puebla",13,PROD-013,"Monitor 24""",5,943.39,4716.95,4906.03
197,2025-10-24,1197,14,Cliente 14,5513484660,"Calle 190 #955, Ciudad Puebla",5,PROD-005,Tablet Samsung,3,1366.69,4100.07,9006.1
197,2025-10-24,1197,14,Cliente 14,5513484660,"Calle 190 #955, Ciudad Puebla",13,PROD-013,"Monitor 24""",3,943.39,2830.17,11836.27
197,2025-10-24,1197,14,Cliente 14,5513484660,"Calle 190 #955, Ciudad Puebla",3,PROD-003,USB 64GB,2,484.52,969.04,12805.31
198,2025-03-23,1198,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",4,PROD-004,Tablet Samsung,4,1299.88,5199.52,5199.52
198,2025-03-23,1198,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",14,PROD-014,"Laptop HP 15""",5,189.08,945.4,6144.92
198,2025-03-23,1198,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",6,PROD-006,USB 64GB,1,868.91,868.91,7013.83
198,2025-03-23,1198,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",8,PROD-008,Auriculares Bluetooth,1,669.08,669.08,7682.91
198,2025-03-23,1198,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",1,PROD-001,Mouse inalámbrico,4,1325.32,5301.28,12984.19
198,2025-03-23,1198,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",12,PROD-012,Impresora Epson,4,1025.26,4101.04,17085.23
199,2025-04-10,1199,21,Cliente 21,5549425421,"Calle 84 #596, Ciudad Puebla",1,PROD-001,Mouse inalámbrico,3,1325.32,3975.96,3975.96
199,2025-04-10,1199,21,Cliente 21,5549425421,"Calle 84 #596, Ciudad Puebla",1,PROD-001,Mouse inalámbrico,2,1325.32,2650.64,6626.6
199,2025-04-10,1199,21,Cliente 21,5549425421,"Calle 84 #596, Ciudad Puebla",4,PROD-004,Tablet Samsung,3,1299.88,3899.64,10526.24
199,2025-04-10,1199,21,Cliente 21,5549425421,"Calle 84 #596, Ciudad Puebla",14,PROD-014,"Laptop HP 15""",1,189.08,189.08,10715.32
199,2025-04-10,1199,21,Cliente 21,5549425421,"Calle 84 #596, Ciudad Puebla",14,PROD-014,"Laptop HP 15""",5,189.08,945.4,11660.72
200,2025-01-17,1200,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",7,PROD-007,Teclado mecánico,3,559.57,1678.71,1678.71
200,2025-01-17,1200,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",4,PROD-004,Tablet Samsung,5,1299.88,6499.4,8178.11
200,2025-01-17,1200,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",20,PROD-020,Cámara Web HD,5,1316.65,6583.25,14761.36
200,2025-01-17,1200,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",7,PROD-007,Teclado mecánico,5,559.57,2797.85,17559.21
200,2025-01-17,1200,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",16,PROD-016,Mouse inalámbrico,1,1016.59,1016.59,18575.8
200,2025-01-17,1200,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",2,PROD-002,Disco Duro 1TB,3,116.11,348.33,18924.13
201,2025-09-17,1201,22,Cliente 22,5510328735,"Calle 71 #227, Ciudad CDMX",4,PROD-004,Tablet Samsung,5,1299.88,6499.4,6499.4
201,2025-09-17,1201,22,Cliente 22,5510328735,"Calle 71 #227, Ciudad CDMX",18,PROD-018,USB 64GB,1,324.14,324.14,6823.54
201,2025-09-17,1201,22,Cliente 22,5510328735,"Calle 71 #227, Ciudad CDMX",2,PROD-002,Disco Duro 1TB,5,116.11,580.55,7404.09
201,2025-09-17,1201,22,Cliente 22,5510328735,"Calle 71 #227, Ciudad CDMX",5,PROD-005,Tablet Samsung,5,1366.69,6833.45,14237.54
201,2025-09-17,1201,22,Cliente 22,5510328735,"Calle 71 #227, Ciudad CDMX",16,PROD-016,Mouse inalámbrico,2,1016.59,2033.18,16270.72
201,2025-09-17,1201,22,Cliente 22,5510328735,"Calle 71 #227, Ciudad CDMX",9,PROD-009,Auriculares Bluetooth,5,352.02,1760.1,18030.82
202,2025-05-20,1202,14,Cliente 14,5513484660,"Calle 190 #955, Ciudad Puebla",15,PROD-015,"Laptop HP 15""",2,277.79,555.58,555.58
202,2025-05-20,1202,14,Cliente 14,5513484660,"Calle 190 #955, Ciudad Puebla",18,PROD-018,USB 64GB,3,324.14,972.42,1528.0
202,2025-05-20,1202,14,Cliente 14,5513484660,"Calle 190 #955, Ciudad Puebla",13,PROD-013,"Monitor 24""",5,943.39,4716.95,6244.95
202,2025-05-20,1202,14,Cliente 14,5513484660,"Calle 190 #955, Ciudad Puebla",18,PROD-018,USB 64GB,4,324.14,1296.56,7541.51
202,2025-05-20,1202,14,Cliente 14,5513484660,"Calle 190 #955, Ciudad Puebla",15,PROD-015,"Laptop HP 15""",4,277.79,1111.16,8652.67
202,2025-05-20,1202,14,Cliente 14,5513484660,"Calle 190 #955, Ciudad Puebla",17,PROD-017,USB 64GB,4,377.22,1508.88,10161.55
203,2025-05-01,1203,25,Cliente 25,5546903572,"Calle 200 #63, Ciudad Puebla",10,PROD-010,Mouse inalámbrico,4,1025.44,4101.76,4101.76
203,2025-05-01,1203,25,Cliente 25,5546903572,"Calle 200 #63, Ciudad Puebla",1,PROD-001,Mouse inalámbrico,5,1325.32,6626.6,10728.36
203,2025-05-01,1203,25,Cliente 25,5546903572,"Calle 200 #63, Ciudad Puebla",9,PROD-009,Auriculares Bluetooth,5,352.02,1760.1,12488.46
204,2025-01-01,1204,21,Cliente 21,5549425421,"Calle 84 #596, Ciudad Puebla",4,PROD-004,Tablet Samsung,4,1299.88,5199.52,5199.52
204,2025-01-01,1204,21,Cliente 21,5549425421,"Calle 84 #596, Ciudad Puebla",6,PROD-006,USB 64GB,2,868.91,1737.82,6937.34
204,2025-01-01,1204,21,Cliente 21,5549425421,"Calle 84 #596, Ciudad Puebla",6,PROD-006,USB 64GB,3,868.91,2606.73,9544.07
204,2025-01-01,1204,21,Cliente 21,5549425421,"Calle 84 #596, Ciudad Puebla",4,PROD-004,Tablet Samsung,3,1299.88,3899.64,13443.71
205,2025-07-28,1205,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",18,PROD-018,USB 64GB,3,324.14,972.42,972.42
205,2025-07-28,1205,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",5,PROD-005,Tablet Samsung,1,1366.69,1366.69,2339.11
205,2025-07-28,1205,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",17,PROD-017,USB 64GB,3,377.22,1131.66,3470.77
206,2025-01-29,1206,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",5,PROD-005,Tablet Samsung,4,1366.69,5466.76,5466.76
206,2025-01-29,1206,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",18,PROD-018,USB 64GB,3,324.14,972.42,6439.18
206,2025-01-29,1206,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",19,PROD-019,Teclado mecánico,2,126.92,253.84,6693.02
207,2025-07-20,1207,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",1,PROD-001,Mouse inalámbrico,5,1325.32,6626.6,6626.6
207,2025-07-20,1207,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",7,PROD-007,Teclado mecánico,4,559.57,2238.28,8864.88
208,2025-01-24,1208,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",20,PROD-020,Cámara Web HD,3,1316.65,3949.95,3949.95
208,2025-01-24,1208,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",2,PROD-002,Disco Duro 1TB,2,116.11,232.22,4182.17
208,2025-01-24,1208,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",1,PROD-001,Mouse inalámbrico,4,1325.32,5301.28,9483.45
208,2025-01-24,1208,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",15,PROD-015,"Laptop HP 15""",5,277.79,1388.95,10872.4
208,2025-01-24,1208,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",7,PROD-007,Teclado mecánico,1,559.57,559.57,11431.97
208,2025-01-24,1208,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",6,PROD-006,USB 64GB,5,868.91,4344.55,15776.52
209,2025-07-19,1209,4,Cliente 4,5571902507,"Calle 64 #304, Ciudad Querétaro",8,PROD-008,Auriculares Bluetooth,5,669.08,3345.4,3345.4
209,2025-07-19,1209,4,Cliente 4,5571902507,"Calle 64 #304, Ciudad Querétaro",3,PROD-003,USB 64GB,2,484.52,969.04,4314.44
209,2025-07-19,1209,4,Cliente 4,5571902507,"Calle 64 #304, Ciudad Querétaro",18,PROD-018,USB 64GB,3,324.14,972.42,5286.86
209,2025-07-19,1209,4,Cliente 4,5571902507,"Calle 64 #304, Ciudad Querétaro",2,PROD-002,Disco Duro 1TB,2,116.11,232.22,5519.08
209,2025-07-19,1209,4,Cliente 4,5571902507,"Calle 64 #304, Ciudad Querétaro",4,PROD-004,Tablet Samsung,5,1299.88,6499.4,12018.48
209,2025-07-19,1209,4,Cliente 4,5571902507,"Calle 64 #304, Ciudad Querétaro",12,PROD-012,Impresora Epson,4,1025.26,4101.04,16119.52
210,2025-01-30,1210,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",20,PROD-020,Cámara Web HD,5,1316.65,6583.25,6583.25
210,2025-01-30,1210,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",17,PROD-017,USB 64GB,4,377.22,1508.88,8092.13
210,2025-01-30,1210,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",15,PROD-015,"Laptop HP 15""",5,277.79,1388.95,9481.08
211,2025-05-29,1211,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",15,PROD-015,"Laptop HP 15""",5,277.79,1388.95,1388.95
211,2025-05-29,1211,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",1,PROD-001,Mouse inalámbrico,2,1325.32,2650.64,4039.59
211,2025-05-29,1211,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",20,PROD-020,Cámara Web HD,2,1316.65,2633.3,6672.89
211,2025-05-29,1211,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",14,PROD-014,"Laptop HP 15""",5,189.08,945.4,7618.29
211,2025-05-29,1211,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",2,PROD-002,Disco Duro 1TB,5,116.11,580.55,8198.84
212,2025-01-05,1212,43,Cliente 43,5517176138,"Calle 185 #125, Ciudad Guadalajara",3,PROD-003,USB 64GB,2,484.52,969.04,969.04
212,2025-01-05,1212,43,Cliente 43,5517176138,"Calle 185 #125, Ciudad Guadalajara",1,PROD-001,Mouse inalámbrico,4,1325.32,5301.28,6270.32
213,2025-05-07,1213,10,Cliente 10,5517547010,"Calle 37 #303, Ciudad Guadalajara",19,PROD-019,Teclado mecánico,4,126.92,507.68,507.68
213,2025-05-07,1213,10,Cliente 10,5517547010,"Calle 37 #303, Ciudad Guadalajara",16,PROD-016,Mouse inalámbrico,5,1016.59,5082.95,5590.63
213,2025-05-07,1213,10,Cliente 10,5517547010,"Calle 37 #303, Ciudad Guadalajara",8,PROD-008,Auriculares Bluetooth,5,669.08,3345.4,8936.03
213,2025-05-07,1213,10,Cliente 10,5517547010,"Calle 37 #303, Ciudad Guadalajara",15,PROD-015,"Laptop HP 15""",1,277.79,277.79,9213.82
214,2025-09-12,1214,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",6,PROD-006,USB 64GB,3,868.91,2606.73,2606.73
214,2025-09-12,1214,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",19,PROD-019,Teclado mecánico,4,126.92,507.68,3114.41
214,2025-09-12,1214,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",20,PROD-020,Cámara Web HD,2,1316.65,2633.3,5747.71
214,2025-09-12,1214,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",5,PROD-005,Tablet Samsung,3,1366.69,4100.07,9847.78
214,2025-09-12,1214,49,Cliente 49,5515424184,"Calle 194 #683, Ciudad Monterrey",3,PROD-003,USB 64GB,3,484.52,1453.56,11301.34
215,2025-10-18,1215,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",20,PROD-020,Cámara Web HD,5,1316.65,6583.25,6583.25
215,2025-10-18,1215,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",8,PROD-008,Auriculares Bluetooth,1,669.08,669.08,7252.33
216,2025-03-01,1216,13,Cliente 13,5551926849,"Calle 49 #181, Ciudad Monterrey",17,PROD-017,USB 64GB,4,377.22,1508.88,1508.88
216,2025-03-01,1216,13,Cliente 13,5551926849,"Calle 49 #181, Ciudad Monterrey",7,PROD-007,Teclado mecánico,1,559.57,559.57,2068.45
217,2025-06-14,1217,41,Cliente 41,5561546228,"Calle 195 #966, Ciudad Puebla",5,PROD-005,Tablet Samsung,4,1366.69,5466.76,5466.76
217,2025-06-14,1217,41,Cliente 41,5561546228,"Calle 195 #966, Ciudad Puebla",16,PROD-016,Mouse inalámbrico,2,1016.59,2033.18,7499.94
